region_name,district_name,municipality_name,id,mp_id,p3_3_1_i_a_1_21,p3_3_1_i_a_1_22,p3_3_1_i_a_1_23,p3_3_1_i_a_1_24,p3_3_1_i_a_1_25,p3_3_1_i_a_1_26,p3_3_1_i_a_2_21,p3_3_1_i_a_2_22,p3_3_1_i_a_2_23,p3_3_1_i_a_2_24,p3_3_1_i_a_2_25,p3_3_1_i_a_2_26,p3_3_1_i_a_3_21,p3_3_1_i_a_3_22,p3_3_1_i_a_3_23,p3_3_1_i_a_3_24,p3_3_1_i_a_3_25,p3_3_1_i_a_3_26,p3_3_1_i_a_4_21,p3_3_1_i_a_4_22,p3_3_1_i_a_4_23,p3_3_1_i_a_4_24,p3_3_1_i_a_4_25,p3_3_1_i_a_4_26,p3_3_1_i_b_1_21,p3_3_1_i_b_1_22,p3_3_1_i_b_1_23,p3_3_1_i_b_1_24,p3_3_1_i_b_1_25,p3_3_1_i_b_1_26,p3_3_1_i_b_2_21,p3_3_1_i_b_2_22,p3_3_1_i_b_2_23,p3_3_1_i_b_2_24,p3_3_1_i_b_2_25,p3_3_1_i_b_2_26,p3_3_1_i_c_1_21,p3_3_1_i_c_1_22,p3_3_1_i_c_1_23,p3_3_1_i_c_1_24,p3_3_1_i_c_1_25,p3_3_1_i_c_1_26,p3_3_1_i_c_2_21,p3_3_1_i_c_2_22,p3_3_1_i_c_2_23,p3_3_1_i_c_2_24,p3_3_1_i_c_2_25,p3_3_1_i_c_2_26,p3_3_1_i_c_3_21,p3_3_1_i_c_3_22,p3_3_1_i_c_3_23,p3_3_1_i_c_3_24,p3_3_1_i_c_3_25,p3_3_1_i_c_3_26,p3_3_1_i_d_1_21,p3_3_1_i_d_1_22,p3_3_1_i_d_1_23,p3_3_1_i_d_1_24,p3_3_1_i_d_1_25,p3_3_1_i_d_1_26,p3_3_1_i_d_2_21,p3_3_1_i_d_2_22,p3_3_1_i_d_2_23,p3_3_1_i_d_2_24,p3_3_1_i_d_2_25,p3_3_1_i_d_2_26,p3_3_1_i_d_3_21,p3_3_1_i_d_3_22,p3_3_1_i_d_3_23,p3_3_1_i_d_3_24,p3_3_1_i_d_3_25,p3_3_1_i_d_3_26,p3_3_1_i_e_1_21,p3_3_1_i_e_1_22,p3_3_1_i_e_1_23,p3_3_1_i_e_1_24,p3_3_1_i_e_1_25,p3_3_1_i_e_1_26,p3_3_1_i_e_2_21,p3_3_1_i_e_2_22,p3_3_1_i_e_2_23,p3_3_1_i_e_2_24,p3_3_1_i_e_2_25,p3_3_1_i_e_2_26,p3_3_1_i_e_3_21,p3_3_1_i_e_3_22,p3_3_1_i_e_3_23,p3_3_1_i_e_3_24,p3_3_1_i_e_3_25,p3_3_1_i_e_3_26,p3_3_1_i_e_4_21,p3_3_1_i_e_4_22,p3_3_1_i_e_4_23,p3_3_1_i_e_4_24,p3_3_1_i_e_4_25,p3_3_1_i_e_4_26,p3_3_1_i_tot_21,p3_3_1_i_tot_22,p3_3_1_i_tot_23,p3_3_1_i_tot_24,p3_3_1_i_tot_25,p3_3_1_i_tot_26,p3_3_1_ii_a_1_21,p3_3_1_ii_a_1_22,p3_3_1_ii_a_1_23,p3_3_1_ii_a_1_24,p3_3_1_ii_a_1_25,p3_3_1_ii_a_1_26,p3_3_1_ii_a_2_21,p3_3_1_ii_a_2_22,p3_3_1_ii_a_2_23,p3_3_1_ii_a_2_24,p3_3_1_ii_a_2_25,p3_3_1_ii_a_2_26,p3_3_1_ii_a_3_21,p3_3_1_ii_a_3_22,p3_3_1_ii_a_3_23,p3_3_1_ii_a_3_24,p3_3_1_ii_a_3_25,p3_3_1_ii_a_3_26,p3_3_1_ii_b_1_21,p3_3_1_ii_b_1_22,p3_3_1_ii_b_1_23,p3_3_1_ii_b_1_24,p3_3_1_ii_b_1_25,p3_3_1_ii_b_1_26,p3_3_1_ii_b_2_21,p3_3_1_ii_b_2_22,p3_3_1_ii_b_2_23,p3_3_1_ii_b_2_24,p3_3_1_ii_b_2_25,p3_3_1_ii_b_2_26,p3_3_1_ii_c_1_21,p3_3_1_ii_c_1_22,p3_3_1_ii_c_1_23,p3_3_1_ii_c_1_24,p3_3_1_ii_c_1_25,p3_3_1_ii_c_1_26,p3_3_1_ii_c_2_21,p3_3_1_ii_c_2_22,p3_3_1_ii_c_2_23,p3_3_1_ii_c_2_24,p3_3_1_ii_c_2_25,p3_3_1_ii_c_2_26,p3_3_1_ii_c_3_21,p3_3_1_ii_c_3_22,p3_3_1_ii_c_3_23,p3_3_1_ii_c_3_24,p3_3_1_ii_c_3_25,p3_3_1_ii_c_3_26,p3_3_1_ii_c_4_21,p3_3_1_ii_c_4_22,p3_3_1_ii_c_4_23,p3_3_1_ii_c_4_24,p3_3_1_ii_c_4_25,p3_3_1_ii_c_4_26,p3_3_1_ii_c_5_21,p3_3_1_ii_c_5_22,p3_3_1_ii_c_5_23,p3_3_1_ii_c_5_24,p3_3_1_ii_c_5_25,p3_3_1_ii_c_5_26,p3_3_1_ii_c_6_21,p3_3_1_ii_c_6_22,p3_3_1_ii_c_6_23,p3_3_1_ii_c_6_24,p3_3_1_ii_c_6_25,p3_3_1_ii_c_6_26,p3_3_1_ii_d_1_21,p3_3_1_ii_d_1_22,p3_3_1_ii_d_1_23,p3_3_1_ii_d_1_24,p3_3_1_ii_d_1_25,p3_3_1_ii_d_1_26,p3_3_1_ii_e_1_21,p3_3_1_ii_e_1_22,p3_3_1_ii_e_1_23,p3_3_1_ii_e_1_24,p3_3_1_ii_e_1_25,p3_3_1_ii_e_1_26,p3_3_1_ii_e_2_21,p3_3_1_ii_e_2_22,p3_3_1_ii_e_2_23,p3_3_1_ii_e_2_24,p3_3_1_ii_e_2_25,p3_3_1_ii_e_2_26,p3_3_1_ii_e_3_21,p3_3_1_ii_e_3_22,p3_3_1_ii_e_3_23,p3_3_1_ii_e_3_24,p3_3_1_ii_e_3_25,p3_3_1_ii_e_3_26,p3_3_1_ii_f_1_21,p3_3_1_ii_f_1_22,p3_3_1_ii_f_1_23,p3_3_1_ii_f_1_24,p3_3_1_ii_f_1_25,p3_3_1_ii_f_1_26,p3_3_1_ii_tot_21,p3_3_1_ii_tot_22,p3_3_1_ii_tot_23,p3_3_1_ii_tot_24,p3_3_1_ii_tot_25,p3_3_1_ii_tot_26,p3_3_1_ii_sup_def_21,p3_3_1_ii_sup_def_22,p3_3_1_ii_sup_def_23,p3_3_1_ii_sup_def_24,p3_3_1_ii_sup_def_25,p3_3_1_ii_sup_def_26,p3_3_1_iii_1_21,p3_3_1_iii_1_22,p3_3_1_iii_1_23,p3_3_1_iii_1_24,p3_3_1_iii_1_25,p3_3_1_iii_1_26,p3_3_1_iii_2_21,p3_3_1_iii_2_22,p3_3_1_iii_2_23,p3_3_1_iii_2_24,p3_3_1_iii_2_25,p3_3_1_iii_2_26,p3_3_1_iii_tot_21,p3_3_1_iii_tot_22,p3_3_1_iii_tot_23,p3_3_1_iii_tot_24,p3_3_1_iii_tot_25,p3_3_1_iii_tot_26,p3_3_1_iv_1_21,p3_3_1_iv_1_22,p3_3_1_iv_1_23,p3_3_1_iv_1_24,p3_3_1_iv_1_25,p3_3_1_iv_1_26,p3_3_1_iv_2_21,p3_3_1_iv_2_22,p3_3_1_iv_2_23,p3_3_1_iv_2_24,p3_3_1_iv_2_25,p3_3_1_iv_2_26,p3_3_1_iv_3_21,p3_3_1_iv_3_22,p3_3_1_iv_3_23,p3_3_1_iv_3_24,p3_3_1_iv_3_25,p3_3_1_iv_3_26,p3_3_1_iv_4_21,p3_3_1_iv_4_22,p3_3_1_iv_4_23,p3_3_1_iv_4_24,p3_3_1_iv_4_25,p3_3_1_iv_4_26,p3_3_1_iv_5_21,p3_3_1_iv_5_22,p3_3_1_iv_5_23,p3_3_1_iv_5_24,p3_3_1_iv_5_25,p3_3_1_iv_5_26,p3_3_1_iv_tot_21,p3_3_1_iv_tot_22,p3_3_1_iv_tot_23,p3_3_1_iv_tot_24,p3_3_1_iv_tot_25,p3_3_1_iv_tot_26,p3_3_1_v_1_21,p3_3_1_v_1_22,p3_3_1_v_1_23,p3_3_1_v_1_24,p3_3_1_v_1_25,p3_3_1_v_1_26,p3_3_1_v_2_21,p3_3_1_v_2_22,p3_3_1_v_2_23,p3_3_1_v_2_24,p3_3_1_v_2_25,p3_3_1_v_2_26,p3_3_1_v_tot_21,p3_3_1_v_tot_22,p3_3_1_v_tot_23,p3_3_1_v_tot_24,p3_3_1_v_tot_25,p3_3_1_v_tot_26,p3_3_1_netcap_21,p3_3_1_netcap_22,p3_3_1_netcap_23,p3_3_1_netcap_24,p3_3_1_netcap_25,p3_3_1_netcap_26,is_verified,is_approved,verified_at,approved_at,created_at,updated_at,p3_3_1_ob_21,p3_3_1_ob_22,p3_3_1_ob_23,p3_3_1_ob_24,p3_3_1_ob_25,p3_3_1_ob_26,id,mp_id,p3_3_ovrsum_ob_21,p3_3_ovrsum_ob_22,p3_3_ovrsum_ob_23,p3_3_ovrsum_ob_24,p3_3_ovrsum_ob_25,p3_3_ovrsum_ob_26,p3_3_ovrsum_sur_21,p3_3_ovrsum_sur_22,p3_3_ovrsum_sur_23,p3_3_ovrsum_sur_24,p3_3_ovrsum_sur_25,p3_3_ovrsum_sur_26,p3_3_ovrsum_cb_21,p3_3_ovrsum_cb_22,p3_3_ovrsum_cb_23,p3_3_ovrsum_cb_24,p3_3_ovrsum_cb_25,p3_3_ovrsum_cb_26,created_at,updated_at,id,mp_id,p3_3_2_i_a_1_21,p3_3_2_i_a_1_22,p3_3_2_i_a_1_23,p3_3_2_i_a_1_24,p3_3_2_i_a_1_25,p3_3_2_i_a_1_26,p3_3_2_i_a_2_21,p3_3_2_i_a_2_22,p3_3_2_i_a_2_23,p3_3_2_i_a_2_24,p3_3_2_i_a_2_25,p3_3_2_i_a_2_26,p3_3_2_i_b_1_21,p3_3_2_i_b_1_22,p3_3_2_i_b_1_23,p3_3_2_i_b_1_24,p3_3_2_i_b_1_25,p3_3_2_i_b_1_26,p3_3_2_i_c_1_21,p3_3_2_i_c_1_22,p3_3_2_i_c_1_23,p3_3_2_i_c_1_24,p3_3_2_i_c_1_25,p3_3_2_i_c_1_26,p3_3_2_i_c_2_21,p3_3_2_i_c_2_22,p3_3_2_i_c_2_23,p3_3_2_i_c_2_24,p3_3_2_i_c_2_25,p3_3_2_i_c_2_26,p3_3_2_i_c_3_21,p3_3_2_i_c_3_22,p3_3_2_i_c_3_23,p3_3_2_i_c_3_24,p3_3_2_i_c_3_25,p3_3_2_i_c_3_26,p3_3_2_i_c_4_21,p3_3_2_i_c_4_22,p3_3_2_i_c_4_23,p3_3_2_i_c_4_24,p3_3_2_i_c_4_25,p3_3_2_i_c_4_26,p3_3_2_i_c_5_21,p3_3_2_i_c_5_22,p3_3_2_i_c_5_23,p3_3_2_i_c_5_24,p3_3_2_i_c_5_25,p3_3_2_i_c_5_26,p3_3_2_i_tot_21,p3_3_2_i_tot_22,p3_3_2_i_tot_23,p3_3_2_i_tot_24,p3_3_2_i_tot_25,p3_3_2_i_tot_26,p3_3_2_ii_a_1_21,p3_3_2_ii_a_1_22,p3_3_2_ii_a_1_23,p3_3_2_ii_a_1_24,p3_3_2_ii_a_1_25,p3_3_2_ii_a_1_26,p3_3_2_ii_a_2_21,p3_3_2_ii_a_2_22,p3_3_2_ii_a_2_23,p3_3_2_ii_a_2_24,p3_3_2_ii_a_2_25,p3_3_2_ii_a_2_26,p3_3_2_ii_nfix_21,p3_3_2_ii_nfix_22,p3_3_2_ii_nfix_23,p3_3_2_ii_nfix_24,p3_3_2_ii_nfix_25,p3_3_2_ii_nfix_26,p3_3_2_ii_inv_21,p3_3_2_ii_inv_22,p3_3_2_ii_inv_23,p3_3_2_ii_inv_24,p3_3_2_ii_inv_25,p3_3_2_ii_inv_26,p3_3_2_ii_b_1_21,p3_3_2_ii_b_1_22,p3_3_2_ii_b_1_23,p3_3_2_ii_b_1_24,p3_3_2_ii_b_1_25,p3_3_2_ii_b_1_26,p3_3_2_ii_b_2_21,p3_3_2_ii_b_2_22,p3_3_2_ii_b_2_23,p3_3_2_ii_b_2_24,p3_3_2_ii_b_2_25,p3_3_2_ii_b_2_26,p3_3_2_ii_b_3_21,p3_3_2_ii_b_3_22,p3_3_2_ii_b_3_23,p3_3_2_ii_b_3_24,p3_3_2_ii_b_3_25,p3_3_2_ii_b_3_26,p3_3_2_ii_b_4_21,p3_3_2_ii_b_4_22,p3_3_2_ii_b_4_23,p3_3_2_ii_b_4_24,p3_3_2_ii_b_4_25,p3_3_2_ii_b_4_26,p3_3_2_ii_b_5_21,p3_3_2_ii_b_5_22,p3_3_2_ii_b_5_23,p3_3_2_ii_b_5_24,p3_3_2_ii_b_5_25,p3_3_2_ii_b_5_26,p3_3_2_ii_b_6_21,p3_3_2_ii_b_6_22,p3_3_2_ii_b_6_23,p3_3_2_ii_b_6_24,p3_3_2_ii_b_6_25,p3_3_2_ii_b_6_26,p3_3_2_ii_b_tast_21,p3_3_2_ii_b_tast_22,p3_3_2_ii_b_tast_23,p3_3_2_ii_b_tast_24,p3_3_2_ii_b_tast_25,p3_3_2_ii_b_tast_26,created_at,updated_at,id,mp_id,p3_3_3_i_a_21,p3_3_3_i_a_22,p3_3_3_i_a_23,p3_3_3_i_a_24,p3_3_3_i_a_25,p3_3_3_i_a_26,p3_3_3_i_b_21,p3_3_3_i_b_22,p3_3_3_i_b_23,p3_3_3_i_b_24,p3_3_3_i_b_25,p3_3_3_i_b_26,p3_3_3_i_c_21,p3_3_3_i_c_22,p3_3_3_i_c_23,p3_3_3_i_c_24,p3_3_3_i_c_25,p3_3_3_i_c_26,p3_3_3_i_tot_21,p3_3_3_i_tot_22,p3_3_3_i_tot_23,p3_3_3_i_tot_24,p3_3_3_i_tot_25,p3_3_3_i_tot_26,p3_3_3_ii_a_21,p3_3_3_ii_a_22,p3_3_3_ii_a_23,p3_3_3_ii_a_24,p3_3_3_ii_a_25,p3_3_3_ii_a_26,p3_3_3_ii_b_21,p3_3_3_ii_b_22,p3_3_3_ii_b_23,p3_3_3_ii_b_24,p3_3_3_ii_b_25,p3_3_3_ii_b_26,p3_3_3_ii_c_21,p3_3_3_ii_c_22,p3_3_3_ii_c_23,p3_3_3_ii_c_24,p3_3_3_ii_c_25,p3_3_3_ii_c_26,p3_3_3_ii_tot_21,p3_3_3_ii_tot_22,p3_3_3_ii_tot_23,p3_3_3_ii_tot_24,p3_3_3_ii_tot_25,p3_3_3_ii_tot_26,created_at,updated_at
Chengalpattu,Chengalpattu,Chengalpattu,22,1,14200201,15909143,27403745,29926508,30824303,31749032,13068817,13110895,24290031,25553222,26319819,27109414,444094,4684708,8344932,8812351,9252969,10178265,9295372,10971584,12076653,11470119,11814223,12168650,7413468,5764889,4607545,0,0,0,25364,0,366271,150614,155132,159786,0,0,0,0,0,0,77735938,64748468,135189847,194010536,199830852,205825778,68587794,0,0,0,0,0,1489792,1529160,2076320,4330724,4460646,4594465,4823430,5297429,5302020,5533380,5699381,5870362,24278364,22989374,33018927,23696649,24407548,25139774,1058921,1825238,1615935,1612750,1661133,1710967,2909647,2669667,2461228,2915659,3003129,3093223,0,0,0,0,0,0,1367571,36004094,23450023,15573840,16041055,16522287,226698773,185504649,280203477,323586352,333470190,344122003,27830400,27924000,28013600,28103200,28315200,28544000,6957600,6981000,7003400,7025800,7078800,7136000,0,0,0,0,0,0,41450000,30522000,40463000,12974000,13363000,13764000,0,0,0,0,0,0,3988866,1000000,7203336,45930954,47308883,48728149,0,0,0,0,0,0,603741,4782462,12453075,26064685,26846626,27652025,0,0,0,0,0,0,370162,4697726,4403545,8288819,8537484,8793609,23233469,24256985,49251978,53945493,55563858,57230774,51041,770271,1078304,1067603,1099631,1132620,5200060,6209108,6879382,10086105,10388688,10700349,29988700,40510870,30344575,32808308,33792557,34806334,12955922,14473824,4244898,4623902,4762619,4905498,3550406,13482621,35153708,41448325,42691775,43972528,156180367,175610867,226492801,272367194,279749121,287365886,70518406,9893782,53710676,51219158,53721069,56756117,106488634,127576257,127048110,263260134,212814667,219199107,0,22477000,1067603,0,0,0,106488634,150053257,128115713,263260134,212814667,219199107,9467076,28117401,26919729,34341592,35371840,36432995,41823559,48160615,4639730,26351819,31622183,32570848,12051163,457877,6957947,2669128,2936041,3024122,0,31821709,75688268,38695892,87361237,89982074,0,18575229,0,0,0,0,63341798,127132831,114205674,102058431,157291301,162010039,0,2261180,3880103,3615786,1023032,1053723,0,0,0,0,0,0,0,2261180,3880103,3615786,1023032,1053723,43146836,20659246,10029936,157585917,54500334,56135345,TRUE,TRUE,01:27.0,46:21.0,52:38.3,01:27.0,53493813,110688684,80832103,74749172,184804809,190348954,22,1,53493814,110688684,80832103,74749172,184804809,190348954,57194870,-29856581,-6082931,110055637,5544145,5710470,110688684,80832103,74749172,184804809,190348954,196059424,52:38.3,01:27.0,22,1,19955671,-31257679,-44664457,178637979,183997119,189517033,1205136,1205136,1205136,1205136,1205136,1205136,21057146,41272966,590272516,765340534,742380318,720108908,468761624,526266417,37817608,34201822,35227877,36284713,53393252,33295841,26156932,43710492,45021807,46372461,0,0,0,0,0,0,86125532,85452532,75591044,83511591,86016938,88597446,0,0,0,0,0,0,650498361,656235213,686378779,1106607554,1093849195,1082085697,810411340,937544171,1051749846,1153565915,1188172892,1223818079,458085339,517602500,576006245,641387990,660629630,680448519,352326001,419941671,475743601,512177925,527543262,543369560,55315733,43601971,20576609,29252156,30129721,31033613,0,0,0,0,0,0,57351643,45303775,51482625,56293288,57982086,59721549,110688685,80832103,74749172,184804809,190348954,196059423,7728191,6806261,5175259,1559068,642858,642858,0,0,0,0,0,0,67088108,59749432,58651513,322520308,255785497,218899373,650498361,656235213,686378779,1106607554,1062432378,1049726376,52:38.3,01:27.0,22,1,3988866,1000000,7203336,45930954,47308883,48728149,0,0,0,0,0,0,3988866,1000000,7203336,45930954,47308883,48728149,0,0,0,0,0,0,603741,4782462,12453075,26064685,26846626,27652025,0,0,0,0,0,0,603741,4782462,12453075,26064685,26846626,27652025,0,0,0,0,0,0,52:38.3,01:27.0
